Accident_ID,Accident_Severity,Accident_Date,Latitude,Longitude,Light_Conditions,District_Area,Number_of_Casualties,Number_of_Vehicles,Vehicle_Type,Road_Surface_Conditions,Road_Type,Urban_or_Rural
BD202102763,Slight,21-10-2021,22.767227,90.30119,Darkness - no lights,Barisal,5,4,Van,Dry,Single lane,Rural
BD202102764,Slight,25-01-2021,24.756647,90.320272,Daylight,Mymensingh,6,2,Bus,Slippery,Single lane,Rural
BD202102765,Fatal,05-03-2021,24.08405,90.397023,Darkness - lights lit,Gazipur,3,4,Bus,Under construction,Narrow road,Rural
BD202102766,Fatal,18-06-2021,23.441535,91.133561,Darkness - lights lit,Comilla,2,2,Motorcycle,Dry,Narrow road,Urban
BD202102767,Fatal,13-06-2021,22.349033,91.723622,Daylight,Chattogram,9,5,Motorcycle,Dry,Narrow road,Urban
BD202102768,Serious,16-03-2021,22.82057,89.612287,Daylight,Khulna,4,2,Bicycle,Slippery,Narrow road,Urban
BD202102769,Serious,21-04-2021,24.072851,89.186804,Daylight,Pabna,7,1,Bicycle,Wet or damp,Dual carriage,Rural
BD202102770,Serious,13-03-2021,23.999803,89.323517,Darkness - lights lit,Pabna,8,2,Truck,Wet or damp,Narrow road,Rural
BD202102771,Slight,01-03-2021,23.911535,90.513395,Darkness - lights lit,Gazipur,3,5,Rickshaw,Under construction,Single lane,Urban
BD202102772,Serious,03-03-2021,23.567437,90.543249,Darkness - no lights,Narayanganj,1,2,Van,Wet or damp,Narrow road,Rural
BD202102773,Slight,01-10-2021,24.01751,90.432706,Darkness - lights lit,Gazipur,7,3,Truck,Wet or damp,Narrow road,Urban
BD202102774,Fatal,29-07-2021,24.921872,89.274377,Daylight,Bogura,6,2,Bus,Slippery,Dual carriage,Urban
BD202102775,Serious,23-07-2021,24.333006,88.633281,Darkness - lights lit,Rajshahi,6,4,Rickshaw,Under construction,Dual carriage,Urban
BD202102776,Slight,18-05-2021,22.907858,89.472246,Daylight,Khulna,2,2,Truck,Dry,Single lane,Urban
BD202102777,Serious,19-04-2021,23.042586,91.364713,Darkness - lights lit,Feni,6,2,Van,Slippery,Narrow road,Rural
BD202102778,Serious,29-05-2021,24.787783,89.432157,Darkness - lights lit,Bogura,1,5,Bicycle,Slippery,Narrow road,Urban
BD202102779,Slight,18-07-2021,22.27508,91.786744,Darkness - no lights,Chattogram,5,2,Pickup,Slippery,Narrow road,Rural
BD202102780,Fatal,24-05-2021,23.723075,90.37804,Darkness - lights lit,Dhaka,7,1,Bus,Slippery,Narrow road,Rural
BD202102781,Slight,25-01-2021,24.870215,89.383468,Darkness - no lights,Bogura,3,1,Bus,Wet or damp,Dual carriage,Rural
BD202102782,Slight,27-08-2021,23.889931,89.102772,Darkness - no lights,Kushtia,4,1,Truck,Slippery,Dual carriage,Urban
BD202102783,Serious,25-03-2021,24.692454,90.409712,Darkness - lights lit,Mymensingh,4,2,Pickup,Dry,Single lane,Urban
BD202102784,Serious,16-10-2021,23.999651,89.203909,Daylight,Kushtia,10,2,Bicycle,Dry,Narrow road,Urban
BD202102785,Fatal,23-12-2021,23.930047,90.307147,Daylight,Gazipur,10,1,Rickshaw,Wet or damp,Dual carriage,Urban
BD202102786,Slight,26-12-2021,24.936705,89.37642,Darkness - lights lit,Bogura,9,5,Bus,Slippery,Dual carriage,Rural
BD202102787,Fatal,30-03-2021,23.916568,89.187172,Daylight,Kushtia,5,2,Car,Dry,Dual carriage,Rural
BD202102788,Serious,04-06-2021,23.425738,91.176558,Daylight,Comilla,5,5,Car,Slippery,Single lane,Urban
BD202102789,Fatal,10-01-2021,22.939333,89.581616,Daylight,Khulna,7,5,Pickup,Dry,Dual carriage,Rural
BD202102790,Slight,06-09-2021,23.839749,89.031774,Darkness - no lights,Kushtia,4,1,Rickshaw,Dry,Narrow road,Rural
BD202102791,Fatal,21-11-2021,23.564453,90.564411,Darkness - lights lit,Narayanganj,1,4,Car,Dry,Single lane,Urban
BD202102792,Serious,05-05-2021,24.853975,91.753833,Darkness - lights lit,Sylhet,5,1,Bus,Dry,Dual carriage,Urban
BD202102793,Slight,16-08-2021,23.070835,91.309531,Darkness - no lights,Feni,6,4,Motorcycle,Slippery,Dual carriage,Rural
BD202102794,Fatal,05-02-2021,23.364712,91.117812,Daylight,Comilla,6,3,Car,Dry,Single lane,Urban
BD202102795,Slight,12-02-2021,24.841906,91.849981,Darkness - lights lit,Sylhet,9,4,Van,Under construction,Single lane,Rural
BD202102796,Slight,16-07-2021,22.900778,91.190804,Darkness - no lights,Noakhali,7,5,Motorcycle,Under construction,Dual carriage,Urban
BD202102797,Slight,19-03-2021,22.348279,91.761816,Darkness - no lights,Chattogram,10,3,Truck,Under construction,Narrow road,Rural
BD202102798,Slight,08-04-2021,22.856602,89.478729,Darkness - no lights,Khulna,10,5,Bus,Under construction,Dual carriage,Urban
BD202102799,Serious,05-06-2021,23.534037,90.605814,Daylight,Narayanganj,2,5,Car,Under construction,Narrow road,Urban
BD202102800,Serious,15-11-2021,22.63834,90.281116,Darkness - no lights,Barisal,5,4,Motorcycle,Dry,Single lane,Rural
BD202102801,Slight,24-05-2021,24.889392,91.866687,Darkness - no lights,Sylhet,6,1,Car,Wet or damp,Dual carriage,Rural
BD202102802,Slight,20-11-2021,25.647587,89.190709,Darkness - lights lit,Rangpur,10,4,Bicycle,Under construction,Narrow road,Rural
BD202102803,Fatal,20-04-2021,22.676631,90.397595,Darkness - lights lit,Barisal,4,4,Car,Wet or damp,Narrow road,Urban
BD202102804,Fatal,07-05-2021,24.692784,90.401823,Darkness - lights lit,Mymensingh,3,3,Truck,Under construction,Narrow road,Rural
BD202102805,Slight,26-07-2021,23.821769,90.505762,Daylight,Dhaka,6,4,Pickup,Slippery,Single lane,Urban
BD202102806,Slight,07-07-2021,24.215214,89.828754,Darkness - no lights,Tangail,10,3,Car,Under construction,Dual carriage,Rural
BD202102807,Fatal,26-10-2021,24.361454,88.683313,Darkness - no lights,Rajshahi,4,3,Truck,Wet or damp,Single lane,Urban
BD202102808,Fatal,05-04-2021,23.088672,89.201924,Darkness - no lights,Jessore,7,2,Pickup,Slippery,Single lane,Rural
BD202102809,Serious,25-01-2021,22.720257,90.987854,Daylight,Noakhali,5,1,Bicycle,Dry,Single lane,Urban
BD202102810,Fatal,21-12-2021,24.246591,89.868267,Darkness - lights lit,Tangail,6,4,Truck,Under construction,Dual carriage,Rural
BD202102811,Slight,26-07-2021,22.885721,91.124317,Daylight,Noakhali,4,1,Pickup,Wet or damp,Single lane,Rural
BD202102812,Slight,21-07-2021,23.614387,90.478304,Daylight,Narayanganj,1,3,Truck,Wet or damp,Narrow road,Rural
BD202102813,Serious,28-09-2021,25.743349,89.164905,Darkness - lights lit,Rangpur,8,3,Van,Wet or damp,Single lane,Rural
BD202102814,Serious,04-09-2021,24.973459,91.988293,Daylight,Sylhet,5,2,Pickup,Slippery,Narrow road,Urban
BD202102815,Fatal,01-04-2021,22.918297,91.297692,Daylight,Feni,8,4,Car,Under construction,Dual carriage,Urban
BD202102816,Slight,24-05-2021,22.910715,91.427446,Darkness - no lights,Feni,8,4,Bicycle,Dry,Narrow road,Rural
BD202102817,Fatal,21-12-2021,22.389188,91.866702,Daylight,Chattogram,7,5,Pickup,Slippery,Single lane,Urban
BD202102818,Serious,06-01-2021,22.867065,91.087726,Darkness - lights lit,Noakhali,1,5,Motorcycle,Wet or damp,Single lane,Rural
BD202102819,Fatal,15-09-2021,23.485371,91.226088,Darkness - lights lit,Comilla,9,1,Car,Slippery,Single lane,Urban
BD202102820,Fatal,18-07-2021,24.852547,89.364156,Darkness - no lights,Bogura,7,5,Van,Slippery,Dual carriage,Urban
BD202102821,Serious,14-01-2021,23.195719,89.233794,Daylight,Jessore,5,1,Bus,Under construction,Narrow road,Rural
BD202102822,Fatal,03-06-2021,24.029788,90.447085,Darkness - lights lit,Gazipur,8,1,Van,Wet or damp,Dual carriage,Urban
BD202102823,Fatal,06-12-2021,24.790939,90.454573,Darkness - lights lit,Mymensingh,4,4,Bus,Under construction,Single lane,Urban
BD202102824,Serious,11-12-2021,22.985948,91.432431,Darkness - no lights,Feni,2,2,Rickshaw,Under construction,Narrow road,Urban
BD202102825,Serious,14-04-2021,23.156596,89.158001,Darkness - no lights,Jessore,5,2,Truck,Wet or damp,Narrow road,Urban
BD202102826,Serious,09-06-2021,24.750284,89.384391,Daylight,Bogura,9,5,Rickshaw,Slippery,Dual carriage,Rural
BD202102827,Serious,25-01-2021,23.184831,89.333292,Darkness - lights lit,Jessore,1,1,Truck,Dry,Narrow road,Rural
BD202102828,Serious,26-11-2021,23.595896,90.474992,Darkness - no lights,Narayanganj,7,1,Bus,Slippery,Narrow road,Urban
BD202102829,Slight,25-11-2021,23.40316,91.077828,Darkness - no lights,Comilla,4,5,Truck,Slippery,Narrow road,Urban
BD202102830,Fatal,25-03-2021,22.755561,90.293423,Daylight,Barisal,6,4,Truck,Dry,Single lane,Rural
BD202102831,Slight,26-07-2021,22.378681,91.828266,Darkness - no lights,Chattogram,3,5,Car,Dry,Single lane,Rural
BD202102832,Slight,29-06-2021,24.244247,90.007025,Darkness - lights lit,Tangail,10,1,Truck,Slippery,Single lane,Urban
BD202102833,Fatal,16-07-2021,22.834359,89.488678,Darkness - no lights,Khulna,2,3,Motorcycle,Wet or damp,Single lane,Rural
BD202102834,Fatal,24-11-2021,22.895903,91.186575,Darkness - lights lit,Noakhali,5,5,Pickup,Slippery,Dual carriage,Urban
BD202102835,Serious,30-04-2021,22.749508,90.986031,Darkness - no lights,Noakhali,3,4,Bicycle,Slippery,Single lane,Rural
BD202102836,Serious,03-02-2021,24.281597,88.572871,Darkness - no lights,Rajshahi,6,3,Truck,Under construction,Dual carriage,Rural
BD202102837,Slight,07-06-2021,22.451352,91.797244,Darkness - lights lit,Chattogram,6,4,Van,Under construction,Dual carriage,Urban
BD202102838,Serious,30-08-2021,22.956652,91.482092,Daylight,Feni,3,5,Bicycle,Under construction,Dual carriage,Urban
BD202102839,Fatal,20-08-2021,22.807327,91.055457,Darkness - lights lit,Noakhali,9,1,Pickup,Wet or damp,Single lane,Urban
BD202102840,Serious,07-01-2021,24.451844,88.707984,Darkness - no lights,Rajshahi,10,5,Bicycle,Under construction,Single lane,Urban
BD202102841,Slight,24-02-2021,23.977734,89.122748,Darkness - lights lit,Kushtia,5,3,Rickshaw,Slippery,Dual carriage,Rural
BD202102842,Slight,15-10-2021,22.874588,91.022845,Darkness - no lights,Noakhali,5,2,Bus,Under construction,Narrow road,Rural
BD202102843,Slight,24-02-2021,22.831345,91.215923,Darkness - lights lit,Noakhali,6,4,Rickshaw,Under construction,Dual carriage,Urban
BD202102844,Slight,25-06-2021,24.208192,89.987345,Darkness - lights lit,Tangail,8,5,Car,Dry,Single lane,Rural
BD202102845,Slight,12-02-2021,25.741996,89.164753,Daylight,Rangpur,1,2,Car,Under construction,Single lane,Urban
BD202102846,Serious,01-11-2021,22.898204,89.460757,Darkness - no lights,Khulna,7,5,Pickup,Wet or damp,Narrow road,Rural
BD202102847,Serious,21-07-2021,24.032295,89.134359,Darkness - no lights,Pabna,8,4,Van,Slippery,Single lane,Urban
BD202102848,Fatal,01-10-2021,22.934973,89.490314,Darkness - lights lit,Khulna,8,3,Bus,Under construction,Dual carriage,Rural
BD202102849,Serious,19-11-2021,24.795293,89.280993,Darkness - lights lit,Bogura,2,1,Van,Wet or damp,Single lane,Rural
BD202102850,Fatal,30-01-2021,24.3392,89.967557,Daylight,Tangail,1,2,Truck,Under construction,Dual carriage,Rural
BD202102851,Serious,11-11-2021,24.298332,89.916557,Daylight,Tangail,10,4,Pickup,Wet or damp,Dual carriage,Urban
BD202102852,Fatal,02-04-2021,23.618546,90.406805,Daylight,Narayanganj,4,4,Van,Wet or damp,Single lane,Urban
BD202102853,Fatal,04-08-2021,24.017968,89.17306,Daylight,Pabna,2,2,Van,Under construction,Narrow road,Rural
BD202102854,Serious,22-03-2021,24.345429,89.987879,Darkness - lights lit,Tangail,8,1,Truck,Slippery,Narrow road,Rural
BD202102855,Slight,08-01-2021,22.828198,89.456622,Daylight,Khulna,3,5,Bicycle,Slippery,Single lane,Urban
BD202102856,Serious,15-07-2021,23.519866,91.090193,Darkness - no lights,Comilla,7,1,Truck,Slippery,Dual carriage,Urban
BD202102857,Slight,09-08-2021,23.561467,90.431165,Darkness - lights lit,Narayanganj,6,2,Motorcycle,Dry,Dual carriage,Rural
BD202102858,Serious,17-06-2021,24.861378,89.438894,Darkness - no lights,Bogura,8,5,Rickshaw,Wet or damp,Dual carriage,Urban
BD202102859,Serious,06-03-2021,22.319763,91.683521,Darkness - no lights,Chattogram,1,4,Pickup,Under construction,Single lane,Urban
BD202102860,Fatal,02-06-2021,23.455708,91.240446,Darkness - no lights,Comilla,3,1,Bus,Wet or damp,Single lane,Urban
BD202102861,Fatal,01-01-2021,23.567933,90.433182,Daylight,Narayanganj,9,4,Pickup,Dry,Single lane,Rural
BD202102862,Slight,02-08-2021,24.095445,89.342797,Darkness - no lights,Pabna,8,1,Truck,Under construction,Narrow road,Rural
BD202102863,Serious,14-03-2021,24.461693,88.697938,Daylight,Rajshahi,2,4,Car,Wet or damp,Dual carriage,Rural
BD202102864,Serious,19-07-2021,23.104337,89.150876,Darkness - lights lit,Jessore,9,2,Bus,Dry,Single lane,Rural
BD202102865,Serious,03-07-2021,22.950045,91.345152,Darkness - lights lit,Feni,2,2,Car,Wet or damp,Dual carriage,Urban
BD202102866,Fatal,06-10-2021,23.714906,90.569778,Daylight,Narayanganj,2,1,Motorcycle,Dry,Narrow road,Rural
BD202102867,Slight,13-01-2021,23.668402,90.425031,Darkness - lights lit,Narayanganj,4,5,Pickup,Wet or damp,Single lane,Urban
BD202102868,Slight,22-12-2021,23.544705,91.259589,Darkness - no lights,Comilla,7,1,Car,Slippery,Narrow road,Rural
BD202102869,Slight,04-06-2021,23.743028,90.501581,Darkness - lights lit,Dhaka,8,5,Motorcycle,Slippery,Single lane,Rural
BD202102870,Serious,27-02-2021,23.95545,90.319409,Darkness - lights lit,Gazipur,6,4,Truck,Under construction,Dual carriage,Urban
BD202102871,Fatal,24-04-2021,24.926264,91.905613,Darkness - no lights,Sylhet,4,5,Rickshaw,Dry,Dual carriage,Rural
BD202102872,Fatal,16-07-2021,22.764586,89.496824,Daylight,Khulna,1,2,Van,Slippery,Narrow road,Urban
BD202102873,Slight,12-10-2021,24.099563,90.462822,Darkness - lights lit,Gazipur,3,4,Bus,Slippery,Narrow road,Urban
BD202102874,Fatal,28-02-2021,24.793115,90.3514,Darkness - no lights,Mymensingh,9,5,Bus,Dry,Single lane,Rural
BD202102875,Slight,17-11-2021,23.921756,89.180256,Darkness - lights lit,Pabna,2,4,Car,Dry,Narrow road,Urban
BD202102876,Fatal,06-01-2021,23.41258,91.117191,Darkness - no lights,Comilla,3,1,Rickshaw,Dry,Single lane,Urban
BD202102877,Slight,02-09-2021,24.685651,90.438241,Darkness - lights lit,Mymensingh,2,1,Van,Slippery,Single lane,Rural
BD202102878,Fatal,06-04-2021,24.860521,91.945583,Darkness - no lights,Sylhet,5,1,Van,Slippery,Narrow road,Urban
BD202102879,Fatal,25-12-2021,24.683889,90.41181,Daylight,Mymensingh,9,3,Truck,Slippery,Narrow road,Urban
BD202102880,Fatal,23-03-2021,24.797632,91.864304,Darkness - no lights,Sylhet,5,5,Bicycle,Slippery,Single lane,Urban
BD202102881,Slight,24-07-2021,24.161168,90.031354,Darkness - no lights,Tangail,2,3,Car,Wet or damp,Dual carriage,Urban
BD202102882,Slight,30-10-2021,23.967118,89.117427,Darkness - lights lit,Kushtia,7,3,Truck,Wet or damp,Narrow road,Urban
BD202102883,Serious,28-06-2021,23.084017,89.242187,Daylight,Jessore,10,1,Car,Dry,Dual carriage,Rural
BD202102884,Slight,29-03-2021,23.514553,91.106672,Daylight,Comilla,6,4,Rickshaw,Dry,Narrow road,Urban
BD202102885,Serious,29-01-2021,24.019642,89.309211,Daylight,Pabna,1,5,Pickup,Dry,Narrow road,Rural
BD202102886,Slight,26-02-2021,25.79755,89.347918,Darkness - no lights,Rangpur,6,2,Bicycle,Under construction,Dual carriage,Urban
BD202102887,Serious,16-05-2021,22.776865,90.458544,Daylight,Barisal,1,3,Motorcycle,Under construction,Single lane,Rural
BD202102888,Fatal,25-10-2021,24.876004,91.885205,Darkness - lights lit,Sylhet,6,4,Car,Under construction,Narrow road,Urban
BD202102889,Slight,04-11-2021,23.868432,90.459814,Darkness - no lights,Dhaka,5,4,Truck,Dry,Narrow road,Rural
BD202102890,Fatal,15-03-2021,22.944704,89.423583,Daylight,Khulna,4,4,Van,Dry,Single lane,Rural
BD202102891,Serious,17-02-2021,23.594627,90.447847,Daylight,Narayanganj,8,2,Car,Wet or damp,Narrow road,Rural
BD202102892,Fatal,10-02-2021,22.309363,91.716607,Daylight,Chattogram,3,4,Bus,Wet or damp,Dual carriage,Urban
BD202102893,Serious,06-04-2021,23.852125,90.312842,Darkness - no lights,Dhaka,10,1,Motorcycle,Dry,Narrow road,Urban
BD202102894,Fatal,02-10-2021,23.511122,91.227322,Daylight,Comilla,2,3,Truck,Wet or damp,Dual carriage,Urban
BD202102895,Slight,04-09-2021,24.697261,90.36098,Darkness - lights lit,Mymensingh,2,2,Car,Under construction,Dual carriage,Rural
BD202102896,Serious,25-08-2021,22.871372,89.603221,Daylight,Khulna,4,1,Motorcycle,Under construction,Narrow road,Rural
BD202102897,Fatal,16-09-2021,23.885597,90.497013,Darkness - no lights,Dhaka,10,1,Pickup,Under construction,Narrow road,Rural
BD202102898,Slight,25-05-2021,24.987877,91.888232,Daylight,Sylhet,8,4,Pickup,Slippery,Dual carriage,Rural
BD202102899,Serious,06-05-2021,22.927331,89.614343,Darkness - lights lit,Khulna,4,5,Truck,Wet or damp,Dual carriage,Rural
BD202102900,Slight,18-11-2021,23.541734,91.06369,Darkness - no lights,Comilla,5,5,Rickshaw,Dry,Narrow road,Rural
BD202102901,Fatal,10-05-2021,23.555981,91.174547,Darkness - lights lit,Comilla,3,2,Bicycle,Dry,Dual carriage,Rural
BD202102902,Fatal,12-10-2021,24.065637,89.144329,Daylight,Pabna,6,3,Car,Dry,Single lane,Urban
BD202102903,Slight,01-01-2021,23.985188,89.178951,Darkness - lights lit,Pabna,8,3,Motorcycle,Dry,Single lane,Rural
BD202102904,Slight,28-05-2021,23.581932,90.409981,Darkness - lights lit,Narayanganj,1,5,Car,Slippery,Single lane,Rural
BD202102905,Slight,11-09-2021,23.970153,89.002018,Darkness - no lights,Kushtia,6,2,Truck,Under construction,Single lane,Urban
BD202102906,Serious,08-07-2021,25.706401,89.197059,Darkness - no lights,Rangpur,3,3,Truck,Dry,Dual carriage,Urban
BD202102907,Slight,07-08-2021,22.718808,90.294521,Darkness - no lights,Barisal,2,5,Pickup,Slippery,Single lane,Rural
BD202102908,Slight,25-10-2021,25.6957,89.272401,Darkness - no lights,Rangpur,2,4,Truck,Slippery,Narrow road,Urban
BD202102909,Slight,18-07-2021,22.847238,91.008913,Darkness - no lights,Noakhali,10,1,Bus,Under construction,Dual carriage,Rural
BD202102910,Slight,23-05-2021,23.101802,89.159322,Darkness - lights lit,Jessore,2,5,Bicycle,Wet or damp,Dual carriage,Urban
BD202102911,Fatal,14-07-2021,24.34475,89.892017,Daylight,Tangail,2,5,Pickup,Slippery,Narrow road,Rural
BD202102912,Serious,25-03-2021,23.186498,89.15797,Darkness - lights lit,Jessore,3,3,Truck,Wet or damp,Dual carriage,Rural
BD202102913,Slight,30-11-2021,22.814792,90.997589,Darkness - no lights,Noakhali,8,2,Bus,Under construction,Single lane,Urban
BD202102914,Fatal,24-06-2021,22.888948,91.381296,Daylight,Feni,10,5,Bicycle,Wet or damp,Single lane,Rural
BD202102915,Fatal,28-02-2021,24.726832,90.333151,Darkness - no lights,Mymensingh,4,2,Van,Slippery,Single lane,Urban
BD202102916,Serious,10-03-2021,24.78462,90.538597,Darkness - no lights,Mymensingh,3,3,Motorcycle,Slippery,Single lane,Urban
BD202102917,Fatal,03-08-2021,23.888129,89.149694,Darkness - no lights,Kushtia,9,5,Pickup,Under construction,Single lane,Urban
BD202102918,Serious,28-01-2021,22.909295,91.179368,Daylight,Noakhali,4,5,Bicycle,Wet or damp,Single lane,Urban
BD202102919,Serious,12-07-2021,24.24271,89.973697,Darkness - lights lit,Tangail,6,4,Rickshaw,Wet or damp,Narrow road,Urban
BD202102920,Serious,24-09-2021,23.388427,91.183805,Darkness - lights lit,Comilla,1,2,Van,Under construction,Single lane,Rural
BD202102921,Serious,22-12-2021,23.418612,91.099579,Darkness - lights lit,Comilla,5,1,Bicycle,Wet or damp,Single lane,Urban
BD202102922,Slight,24-03-2021,23.991256,89.145243,Daylight,Pabna,4,4,Bus,Dry,Dual carriage,Urban
BD202102923,Fatal,28-11-2021,23.021797,91.378298,Darkness - no lights,Feni,8,2,Motorcycle,Wet or damp,Narrow road,Urban
BD202102924,Serious,26-03-2021,22.363129,91.69833,Darkness - no lights,Chattogram,1,3,Rickshaw,Under construction,Dual carriage,Urban
BD202102925,Slight,02-10-2021,24.177954,89.93672,Daylight,Tangail,2,4,Truck,Under construction,Dual carriage,Urban
BD202102926,Slight,05-05-2021,24.347002,89.8198,Darkness - lights lit,Tangail,5,1,Rickshaw,Dry,Single lane,Urban
BD202102927,Slight,20-09-2021,22.773846,91.18847,Darkness - lights lit,Noakhali,1,3,Pickup,Wet or damp,Single lane,Urban
BD202102928,Serious,01-05-2021,24.278054,88.714313,Darkness - no lights,Rajshahi,9,5,Pickup,Slippery,Dual carriage,Rural
BD202102929,Serious,25-04-2021,24.899757,91.846684,Darkness - lights lit,Sylhet,3,5,Van,Wet or damp,Dual carriage,Rural
BD202102930,Serious,28-07-2021,23.772236,90.363808,Daylight,Dhaka,3,2,Truck,Under construction,Narrow road,Urban
BD202102931,Slight,24-02-2021,24.324761,88.716453,Darkness - no lights,Rajshahi,9,2,Truck,Wet or damp,Dual carriage,Rural
BD202102932,Fatal,07-02-2021,23.855059,90.453234,Darkness - no lights,Dhaka,3,4,Bus,Slippery,Narrow road,Urban
BD202102933,Slight,16-05-2021,24.06075,90.361708,Daylight,Gazipur,10,4,Rickshaw,Under construction,Dual carriage,Urban
BD202102934,Serious,22-04-2021,22.380509,91.773616,Darkness - no lights,Chattogram,10,3,Pickup,Under construction,Narrow road,Rural
BD202102935,Serious,17-05-2021,25.800388,89.229421,Darkness - lights lit,Rangpur,5,4,Car,Slippery,Single lane,Rural
BD202102936,Fatal,16-04-2021,23.937636,89.211531,Daylight,Kushtia,4,2,Bus,Wet or damp,Narrow road,Urban
BD202102937,Slight,20-05-2021,23.98143,90.315989,Darkness - lights lit,Gazipur,2,4,Car,Wet or damp,Single lane,Urban
BD202102938,Fatal,07-07-2021,24.75031,90.383333,Darkness - no lights,Mymensingh,1,1,Truck,Slippery,Dual carriage,Urban
BD202102939,Serious,25-02-2021,22.880045,89.648548,Daylight,Khulna,3,5,Bus,Under construction,Narrow road,Urban
BD202102940,Serious,02-10-2021,23.906122,89.111686,Darkness - lights lit,Kushtia,5,1,Rickshaw,Under construction,Single lane,Urban
